Date,Adj Close,Volume,Day_Perc_Change,Name
2020-03-10,25392.509766,3225661100.0,1.4059199184538462,HANG SENG
2020-03-11,25231.609375,2627625600.0,-0.6336529649205502,HANG SENG
2020-03-12,24309.070313,3748928400.0,-3.6562830705284766,HANG SENG
2020-03-13,24032.910156,5495155700.0,-1.136037509638177,HANG SENG
2020-03-16,23063.570313,4067029300.0,-4.033385206818152,HANG SENG
2020-03-17,23263.730469,3637973700.0,0.8678628385960563,HANG SENG
2020-03-18,22291.820313,4217153600.0,-4.17779150809503,HANG SENG
2020-03-19,21709.130859,5628397600.0,-2.613915982716719,HANG SENG
2020-03-20,22805.070313,4528187900.0,5.048288027365477,HANG SENG
2020-03-23,21696.130859,0.0,-4.86268816004417,HANG SENG
2020-03-24,22663.490234,3614066700.0,4.458672291786625,HANG SENG
2020-03-25,23527.189453,3605374900.0,3.8109717880270066,HANG SENG
2020-03-26,23352.339844,2519508100.0,-0.7431810303959008,HANG SENG
2020-03-27,23484.279297,2199674300.0,0.5649945739116369,HANG SENG
2020-03-30,23175.109375,2553435900.0,-1.3164973814610348,HANG SENG
2020-03-31,23603.480469,2876326600.0,1.8484102364673127,HANG SENG
2020-04-01,23085.789063,2879977600.0,-2.1932841924728663,HANG SENG
2020-04-02,23280.060547,2560937400.0,0.8415197915472739,HANG SENG
2020-04-03,23236.109375,1870630600.0,-0.18879320314166836,HANG SENG
2020-04-06,23749.119141,1834036600.0,2.2078126665729725,HANG SENG
2020-04-07,24253.289063,2535034600.0,2.122899460004013,HANG SENG
2020-04-08,23970.369141,1840854100.0,-1.1665218736522376,HANG SENG
2020-04-09,24300.330078,1725334600.0,1.3765367360806247,HANG SENG
2020-04-14,24435.400391,2050447800.0,0.555837359272271,HANG SENG
2020-04-15,24145.339844,1906625200.0,-1.1870505183407376,HANG SENG
2020-04-16,24006.449219,1865473400.0,-0.575227459614791,HANG SENG
2020-04-17,24380.0,1937579000.0,1.5560434514586774,HANG SENG
2020-04-20,24330.019531,1375091600.0,-0.20500602543067625,HANG SENG
2020-04-21,23793.550781,2160661700.0,-2.204966376276274,HANG SENG
2020-04-22,23893.359375,1668362400.0,0.41947750850075405,HANG SENG
2020-04-23,23977.320313,1814344800.0,0.3513986320728524,HANG SENG
2020-04-24,23831.330078,1301664900.0,-0.6088680181698503,HANG SENG
2020-04-27,24280.140625,1592713000.0,1.8832794708941725,HANG SENG
2020-04-28,24575.960938,1687557300.0,1.2183632606122874,HANG SENG
2020-04-29,24643.589844,1648009000.0,0.27518316036800883,HANG SENG
2020-05-04,23613.800781,2556774000.0,-4.178729923354574,HANG SENG
2020-05-05,23868.660156,1332967300.0,1.079281464951909,HANG SENG
2020-05-06,24137.480469,0.0,1.1262480224824012,HANG SENG
2020-05-07,23980.630859,1317060000.0,-0.6498176568239589,HANG SENG
2020-05-08,24230.169922,1274113200.0,1.0405858981243021,HANG SENG
2020-05-11,24602.060547,1458200000.0,1.5348246677475252,HANG SENG
2020-05-12,24245.679688,1479628600.0,-1.4485813426853733,HANG SENG
2020-05-13,24180.300781,1359038500.0,-0.2696517806112797,HANG SENG
2020-05-14,23829.740234,1697720800.0,-1.449777445595124,HANG SENG
2020-05-15,23797.470703,1509478600.0,-0.135417048961195,HANG SENG
2020-05-18,23934.769531,1645114700.0,0.5769471458271225,HANG SENG
2020-05-19,24388.130859,2022987500.0,1.8941537223193805,HANG SENG
2020-05-20,24399.949219,1432021300.0,0.04845947427594144,HANG SENG
2020-05-21,24280.029297,1474345000.0,-0.49147611301837424,HANG SENG
2020-05-22,22930.140625,3680989100.0,-5.559666569952581,HANG SENG
2020-05-25,22952.240234,1769029000.0,0.096377991576313,HANG SENG
2020-05-26,23384.660156,1421148200.0,1.8839987626107169,HANG SENG
2020-05-27,23301.359375,1837146100.0,-0.35621976305962866,HANG SENG
2020-05-28,23132.759766,2356792600.0,-0.723561257893357,HANG SENG
2020-05-29,22961.470703,3621412000.0,-0.7404609944195117,HANG SENG
2020-06-01,23732.519531,2569148800.0,3.3580115053312376,HANG SENG
2020-06-02,23995.939453,1813293900.0,1.1099534613504103,HANG SENG
2020-06-03,24325.619141,2455118300.0,1.373897815693903,HANG SENG
2020-06-04,24366.300781,1888873500.0,0.16723783992587116,HANG SENG
2020-06-05,24770.410156,2397618300.0,1.6584765107845678,HANG SENG
2020-06-08,24776.769531,2123439500.0,0.02567327290887711,HANG SENG
2020-06-09,25057.220703,2203396500.0,1.131911775863692,HANG SENG
2020-06-10,25049.730469,1971349200.0,-0.029892517166130173,HANG SENG
2020-06-11,24480.150391,1838958200.0,-2.2737972318898847,HANG SENG
2020-06-12,24301.380859,1824519600.0,-0.7302632097624828,HANG SENG
2020-06-15,23776.949219,2104538300.0,-2.1580322659145557,HANG SENG
2020-06-16,24344.089844,1611589900.0,2.385253969196355,HANG SENG
2020-06-17,24481.410156,1278279300.0,0.5640806983541857,HANG SENG
2020-06-18,24464.939453,1811327100.0,-0.06727840796362239,HANG SENG
2020-06-19,24643.890625,2390285700.0,0.7314596970239284,HANG SENG
2020-06-22,24511.339844,1612294200.0,-0.5378646700595846,HANG SENG
2020-06-23,24907.339844,1549053700.0,1.6155787587308623,HANG SENG
2020-06-24,24781.580078,1431913700.0,-0.5049104673066629,HANG SENG
2020-06-26,24549.990234,1509260100.0,-0.9345241234460011,HANG SENG
2020-06-29,24301.279297,1835855400.0,-1.0130795761195577,HANG SENG
2020-06-30,24427.189453,1892323300.0,0.5181215131153216,HANG SENG
2020-07-02,25124.189453,2746546400.0,2.8533777958413387,HANG SENG
2020-07-03,25373.119141,2320568900.0,0.990796891042689,HANG SENG
2020-07-06,26339.160156,4883381900.0,3.8073403968651,HANG SENG
2020-07-07,25975.660156,3913840700.0,-1.3800743753676459,HANG SENG
2020-07-08,26129.179688,2582679500.0,0.5910130140216685,HANG SENG
2020-07-09,26210.160156,2452681700.0,0.3099234991950084,HANG SENG
2020-07-10,25727.410156,2142150800.0,-1.841842999534249,HANG SENG
2020-07-13,25772.119141,2127288800.0,0.17377957877959815,HANG SENG
2020-07-14,25477.890625,2180279200.0,-1.141654337349085,HANG SENG
2020-07-15,25481.580078,1849317300.0,0.014480998659993638,HANG SENG
2020-07-16,24970.689453,1935051700.0,-2.0049409158935494,HANG SENG
2020-07-17,25089.169922,1362500400.0,0.47447816458174863,HANG SENG
2020-07-20,25057.990234,1650620500.0,-0.12427548658220378,HANG SENG
2020-07-21,25635.660156,1752171900.0,2.3053322178096636,HANG SENG
2020-07-22,25057.939453,2390051200.0,-2.2535823126239585,HANG SENG
2020-07-23,25263.0,0.0,0.8183456081240159,HANG SENG
2020-07-24,24705.330078,3029706400.0,-2.207457237857735,HANG SENG
2020-07-27,24603.259766,1491211000.0,-0.4131509746186035,HANG SENG
2020-07-28,24772.759766,1358418200.0,0.6889330991588283,HANG SENG
2020-07-29,24883.140625,1080335100.0,0.4455735252860027,HANG SENG
2020-07-30,24710.589844,1779681900.0,-0.6934445438396164,HANG SENG
2020-07-31,24595.349609,1763233900.0,-0.46635970945055893,HANG SENG
2020-08-03,24458.130859,2012723100.0,-0.557905263317704,HANG SENG
2020-08-04,24946.630859,1906615900.0,1.997290810226593,HANG SENG
2020-08-05,25102.539063,1477936300.0,0.6249669740222785,HANG SENG
2020-08-06,24930.580078,1596206100.0,-0.6850262619587433,HANG SENG
2020-08-07,24531.619141,1610164700.0,-1.6002874211180629,HANG SENG
2020-08-10,24377.429688,1256444100.0,-0.628533535082898,HANG SENG
2020-08-11,24890.679688,1628363900.0,2.1054311572997753,HANG SENG
2020-08-12,25244.019531,1763950100.0,1.4195668717329246,HANG SENG
2020-08-13,25230.669922,1761196500.0,-0.05288226379165373,HANG SENG
2020-08-14,25183.009766,1429766800.0,-0.18889770326091515,HANG SENG
2020-08-17,25347.339844,1955689100.0,0.6525434391160934,HANG SENG
2020-08-18,25367.380859,1534776000.0,0.07906555529433312,HANG SENG
2020-08-19,25178.910156,1132238600.0,-0.7429647705751719,HANG SENG
2020-08-20,24791.390625,1995701500.0,-1.5390639570937004,HANG SENG
2020-08-21,25113.839844,1210267900.0,1.3006499872372457,HANG SENG
2020-08-24,25551.580078,1352263800.0,1.743023913185393,HANG SENG
2020-08-25,25486.220703,1350837400.0,-0.2557938679349059,HANG SENG
2020-08-26,25491.789063,1319876200.0,0.021848512044564394,HANG SENG
2020-08-27,25281.150391,1701268300.0,-0.8263000744256566,HANG SENG
2020-08-28,25422.060547,2065272600.0,0.5573724052136741,HANG SENG
2020-08-31,25177.050781,3195378200.0,-0.9637683206167647,HANG SENG
2020-09-01,25184.849609,1729452000.0,0.030975939429267463,HANG SENG
2020-09-02,25120.089844,2349955800.0,-0.25713778722291636,HANG SENG
2020-09-03,25007.599609,2007341100.0,-0.4478098434304245,HANG SENG
2020-09-04,24695.449219,3393745100.0,-1.2482221199977217,HANG SENG
2020-09-07,24589.650391,1682872900.0,-0.42841426799639093,HANG SENG
2020-09-08,24624.339844,2074591000.0,0.14107338839064454,HANG SENG
2020-09-09,24468.929688,1749348400.0,-0.6311241518942357,HANG SENG
2020-09-10,24313.539063,1349478000.0,-0.6350528077090578,HANG SENG
2020-09-11,24503.310547,1306598900.0,0.7805177333841673,HANG SENG
2020-09-14,24640.279297,1091380700.0,0.5589805905503287,HANG SENG
2020-09-15,24732.759766,1733769600.0,0.37532232441561675,HANG SENG
2020-09-16,24725.630859,1303202100.0,-0.028823742548123032,HANG SENG
2020-09-17,24340.849609,1630900300.0,-1.5562039739016043,HANG SENG
2020-09-18,24455.410156,2301812900.0,0.47065138990729505,HANG SENG
2020-09-21,23950.689453,1602081500.0,-2.0638406789353025,HANG SENG
2020-09-22,23716.849609,1553227700.0,-0.976338674754551,HANG SENG
2020-09-23,23742.509766,1642933400.0,0.1081937838415925,HANG SENG
2020-09-24,23311.070313,1913657500.0,-1.8171602633931916,HANG SENG
2020-09-25,23235.419922,1794075400.0,-0.3245256008593045,HANG SENG
2020-09-28,23476.050781,1446839400.0,1.0356208745432083,HANG SENG
2020-09-29,23275.529297,1526746600.0,-0.8541533917718835,HANG SENG
2020-09-30,23459.050781,1453016000.0,0.7884739447092004,HANG SENG
2020-10-05,23767.779297,1420427500.0,1.3160315772454245,HANG SENG
2020-10-06,23980.650391,1325452200.0,0.8956288736106988,HANG SENG
2020-10-07,24242.859375,1537076100.0,1.0934189845760445,HANG SENG
2020-10-08,24193.349609,1182030300.0,-0.20422411908660454,HANG SENG
2020-10-09,24119.130859,1358969500.0,-0.3067733538327011,HANG SENG
2020-10-12,24649.679688,2430403500.0,2.1997012748990796,HANG SENG
2020-10-14,24667.089844,2550042800.0,0.07063035390464378,HANG SENG
2020-10-15,24158.539063,2134202800.0,-2.0616569859524647,HANG SENG
2020-10-16,24386.789063,2697525100.0,0.9448005088584788,HANG SENG
2018-10-22,7468.629883,2282400000.0,0.26312283029754635,NASDAQ
2018-10-23,7437.540039,2735820000.0,-0.41627238847068426,NASDAQ
2018-10-24,7108.399901999999,2935550000.0,-4.425389783101663,NASDAQ
2018-10-25,7318.339844,2741810000.0,2.953406461290009,NASDAQ
2018-10-26,7167.209961,2964780000.0,-2.06508424344225,NASDAQ
2018-10-29,7050.290039,2689550000.0,-1.6313171043713326,NASDAQ
2018-10-30,7161.649901999999,2681310000.0,1.5795075434342554,NASDAQ
2018-10-31,7305.899901999999,2899730000.0,2.01420066568343,NASDAQ
2018-11-01,7434.060059,2708880000.0,1.7542008338345516,NASDAQ
2018-11-02,7356.990234000001,2889910000.0,-1.036712434232967,NASDAQ
2018-11-05,7328.850098000001,2166470000.0,-0.3824952202593934,NASDAQ
2018-11-06,7375.959961,2285680000.0,0.6428001988040943,NASDAQ
2018-11-07,7570.75,2677530000.0,2.640877120130014,NASDAQ
2018-11-08,7530.879883,2462430000.0,-0.5266336492421586,NASDAQ
2018-11-09,7406.899901999999,2418490000.0,-1.6462881220542291,NASDAQ
2018-11-12,7200.870117,2289070000.0,-2.7815926733985807,NASDAQ
2018-11-13,7200.870117,2343940000.0,0.0,NASDAQ
2018-11-14,7136.390137,2540220000.0,-0.8954470633732781,NASDAQ
2018-11-15,7259.029785,2508720000.0,1.7185109788792285,NASDAQ
2018-11-16,7247.870117,2438260000.0,-0.153734980163045,NASDAQ
2018-11-19,7028.47998,2354020000.0,-3.0269601063271923,NASDAQ
2018-11-20,6908.819823999999,2664950000.0,-1.7025040455475704,NASDAQ
2018-11-21,6972.25,1858050000.0,0.9181043595847704,NASDAQ
2018-11-23,6938.97998,958950000.0,-0.4771776686148699,NASDAQ
2018-11-26,7081.850098000001,2011180000.0,2.0589498515890092,NASDAQ
2018-11-27,7082.700195,2067360000.0,0.012003883000000215,NASDAQ
2018-11-28,7291.589844,2390260000.0,2.949293959208732,NASDAQ
2018-11-29,7273.080078,1983460000.0,-0.25385089392035987,NASDAQ
2018-11-30,7330.540039,2542820000.0,0.7900361385241528,NASDAQ
2018-12-03,7441.509765999999,2621020000.0,1.5138001621929131,NASDAQ
2018-12-04,7158.430176000001,2635810000.0,-3.804061257748792,NASDAQ
2018-12-06,7188.259765999999,2833870000.0,0.4167057478608571,NASDAQ
2018-12-07,6969.25,2475160000.0,-3.0467703328683426,NASDAQ
2018-12-10,7020.52002,2367560000.0,0.7356605086630497,NASDAQ
2018-12-11,7031.830078,2246060000.0,0.1611000035293575,NASDAQ
2018-12-12,7098.310059,2412300000.0,0.945415066384947,NASDAQ
2018-12-13,7070.330078,2143520000.0,-0.39417806164333546,NASDAQ
2018-12-14,6910.660156,2200510000.0,-2.2583093043538116,NASDAQ
2018-12-17,6753.72998,2665240000.0,-2.270842039074217,NASDAQ
2018-12-18,6783.910156,2595400000.0,0.4468667845675345,NASDAQ
2018-12-19,6636.830078,2899950000.0,-2.168072315490732,NASDAQ
2018-12-20,6528.410156,3258090000.0,-1.6336100325876068,NASDAQ
2018-12-21,6332.990234000001,4534120000.0,-2.9933769069395377,NASDAQ
2018-12-24,6192.919922,1647270000.0,-2.2117563240189986,NASDAQ
2018-12-26,6554.359863000001,2558940000.0,5.836341266354905,NASDAQ
2018-12-27,6579.490234000001,2415870000.0,0.3834145748063511,NASDAQ
2018-12-28,6584.52002,2199090000.0,0.07644643917863458,NASDAQ
2018-12-31,6635.279785,2098560000.0,0.7708954463775841,NASDAQ
2019-01-02,6665.939941,2261800000.0,0.46207781726570474,NASDAQ
2019-01-03,6463.5,2607290000.0,-3.0369301672650617,NASDAQ
2019-01-04,6738.859863,2579550000.0,4.260228405662558,NASDAQ
2019-01-07,6823.470215,2507550000.0,1.255558858918504,NASDAQ
2019-01-08,6897.0,2380290000.0,1.0776010253310542,NASDAQ
2019-01-09,6957.080078,2422590000.0,0.8711045092069103,NASDAQ
2019-01-10,6986.069823999999,2179080000.0,0.4166941543719105,NASDAQ
2019-01-11,6971.47998,2066500000.0,-0.2088419435757327,NASDAQ
2019-01-14,6905.919922,1942210000.0,-0.9404037333260784,NASDAQ
2019-01-15,7023.830078,2038090000.0,1.7073779790636845,NASDAQ
2019-01-16,7034.689941,2149580000.0,0.15461454618634907,NASDAQ
2019-01-17,7084.459961,2128840000.0,0.7074941527973833,NASDAQ
2019-01-18,7157.22998,2451240000.0,1.0271780686262666,NASDAQ
2019-01-22,7020.359863,2380950000.0,-1.9123336455928786,NASDAQ
2019-01-23,7025.77002,2274420000.0,0.0770638130463075,NASDAQ
2019-01-24,7073.459961,2400290000.0,0.6787859674347807,NASDAQ
2019-01-25,7164.859863,2440840000.0,1.2921526735705013,NASDAQ
2019-01-28,7085.680176000001,2435480000.0,-1.1051114538735085,NASDAQ
2019-01-29,7028.290039,2089690000.0,-0.8099453485691743,NASDAQ
2019-01-30,7183.080078,2544050000.0,2.2023854755718553,NASDAQ
2019-01-31,7281.740234000001,2918710000.0,1.3735076725953865,NASDAQ
2019-02-01,7263.870117,2383430000.0,-0.24540997654051155,NASDAQ
2019-02-04,7347.540039,2099470000.0,1.151864235625344,NASDAQ
2019-02-05,7402.080078,2265520000.0,0.7422897828457842,NASDAQ
2019-02-06,7375.279785,2167130000.0,-0.36206434836680845,NASDAQ
2019-02-07,7288.350098000001,2295080000.0,-1.1786629054642561,NASDAQ
2019-02-08,7298.200195,2086260000.0,0.13514851602287603,NASDAQ
2019-02-11,7307.899901999999,1897800000.0,0.13290546629076694,NASDAQ
2019-02-12,7414.620117,2124330000.0,1.4603404046461321,NASDAQ
2019-02-13,7420.379883,2093800000.0,0.07768120158702096,NASDAQ
2019-02-14,7426.950195,2103370000.0,0.08854414603560734,NASDAQ
2019-02-15,7472.410156,2257750000.0,0.6120945988112858,NASDAQ
2019-02-19,7486.77002,2120790000.0,0.1921717852769289,NASDAQ
2019-02-20,7489.069823999999,2181760000.0,0.03071824022717884,NASDAQ
2019-02-21,7459.709961,2119080000.0,-0.39203617658779555,NASDAQ
2019-02-22,7527.540039,2417680000.0,0.9092857276572719,NASDAQ
2019-02-25,7554.459961,2363140000.0,0.3576191140867824,NASDAQ
2019-02-26,7549.299805,2257710000.0,-0.06830608708814356,NASDAQ
2019-02-27,7554.509765999999,2423360000.0,0.06901250625321875,NASDAQ
2019-02-28,7532.529785,2647080000.0,-0.290951784838811,NASDAQ
2019-03-01,7595.350098000001,2463190000.0,0.8339869179820436,NASDAQ
2019-03-04,7577.569823999999,2569590000.0,-0.23409419935340736,NASDAQ
2019-03-05,7576.359863,2142610000.0,-0.01596766546666517,NASDAQ
2019-03-06,7505.919922,2242810000.0,-0.9297333056208279,NASDAQ
2019-03-07,7421.459961,2440840000.0,-1.125244631939737,NASDAQ
2019-03-08,7408.140137,2245430000.0,-0.179477138864792,NASDAQ
2019-03-11,7558.060059,2226950000.0,2.023718763785576,NASDAQ
2019-03-12,7591.029785,2161400000.0,0.4362194232730321,NASDAQ
2019-03-13,7643.410156,2366350000.0,0.6900298442183095,NASDAQ
2019-03-14,7630.910156,2176510000.0,-0.1635395686595209,NASDAQ
2019-03-15,7688.529785,3447190000.0,0.7550819996838154,NASDAQ
2019-03-18,7714.47998,2274490000.0,0.33751829967061386,NASDAQ
2019-03-19,7723.950195,2433160000.0,0.12275895490754252,NASDAQ
2019-03-20,7728.970215,2424400000.0,0.06499291001706986,NASDAQ
2019-03-21,7838.959961,2483580000.0,1.4230840971095615,NASDAQ
2019-03-22,7642.669922,2490730000.0,-2.5040316569617915,NASDAQ
2019-03-25,7637.540039,2130230000.0,-0.06712160870945283,NASDAQ
2019-03-26,7691.52002,2068900000.0,0.7067718234452292,NASDAQ
2019-03-27,7643.379883,2221650000.0,-0.6258858700857961,NASDAQ
2019-03-28,7669.169922,1902060000.0,0.33741668469680075,NASDAQ
2019-03-29,7729.319823999999,2233470000.0,0.7843078535455517,NASDAQ
2019-04-01,7828.910156,2198050000.0,1.288474720515076,NASDAQ
2019-04-02,7848.689941,2110100000.0,0.2526505555162206,NASDAQ
2019-04-03,7895.549805,2487210000.0,0.5970405806861256,NASDAQ
2019-04-04,7891.779785,2094200000.0,-0.04774866973307201,NASDAQ
2019-04-05,7938.689941,2148730000.0,0.5944179548593498,NASDAQ
2019-04-08,7953.879883,2069190000.0,0.1913406634204362,NASDAQ
2019-04-09,7909.279785,2067570000.0,-0.560733863926266,NASDAQ
2019-04-10,7964.240234000001,1998280000.0,0.6948856342676502,NASDAQ
2019-04-11,7947.359863,1956840000.0,-0.21195205699517938,NASDAQ
2019-04-12,7984.160156,1955290000.0,0.46305054300270765,NASDAQ
2019-04-15,7976.009765999999,1816920000.0,-0.10208199536022589,NASDAQ
2019-04-16,8000.22998,2095330000.0,0.30366329418560767,NASDAQ
2019-04-17,7996.080078,2290690000.0,-0.05187228380152398,NASDAQ
2019-04-18,7998.060059,2089360000.0,0.02476189558742181,NASDAQ
2019-04-22,8015.27002,1776060000.0,0.21517669126069894,NASDAQ
2019-04-23,8120.819823999999,2075070000.0,1.316858992106651,NASDAQ
2019-04-24,8102.009765999999,2022490000.0,-0.2316275746496621,NASDAQ
2019-04-25,8118.680176000001,2063270000.0,0.20575647871912128,NASDAQ
2019-04-26,8146.399901999999,1971270000.0,0.34143143219191874,NASDAQ
2019-04-29,8161.850098000001,1761110000.0,0.1896567340894828,NASDAQ
2019-04-30,8095.390137,2115770000.0,-0.8142756875219481,NASDAQ
2019-05-01,8049.640137,2247420000.0,-0.5651364446402574,NASDAQ
2019-05-02,8036.77002,2158600000.0,-0.15988437720144688,NASDAQ
2019-05-03,8164.0,2046040000.0,1.5830984298839113,NASDAQ
2019-05-06,8123.290039,1966120000.0,-0.49865214355707677,NASDAQ
2019-05-07,7963.759765999999,2376660000.0,-1.963862822010476,NASDAQ
2019-05-08,7943.319823999999,2175100000.0,-0.25666196119156215,NASDAQ
2019-05-09,7910.589844,2520770000.0,-0.4120440914529011,NASDAQ
2019-05-10,7916.939941,2387720000.0,0.08027336930906959,NASDAQ
2019-05-13,7647.02002,2478860000.0,-3.4093971030668913,NASDAQ
2019-05-14,7734.490234000001,2084850000.0,1.143847064231962,NASDAQ
2019-05-15,7822.149901999999,2001530000.0,1.1333606397827767,NASDAQ
2019-05-16,7898.049805,2163120000.0,0.970320231022348,NASDAQ
2019-05-17,7816.279785,2134120000.0,-1.0353191233136272,NASDAQ
2019-05-20,7702.379883,2122410000.0,-1.457213727412654,NASDAQ
2019-05-21,7785.720215,1993210000.0,1.0820075517690597,NASDAQ
2019-05-22,7750.839844,1881830000.0,-0.4480044239555281,NASDAQ
2019-05-23,7628.279785,2243420000.0,-1.5812487609955572,NASDAQ
2019-05-24,7637.009765999999,1682920000.0,0.11444232836301804,NASDAQ
2019-05-28,7607.350098000001,2352670000.0,-0.3883675536470177,NASDAQ
2019-05-29,7547.310059,2278790000.0,-0.7892372275042914,NASDAQ
2019-05-30,7567.720215,1872000000.0,0.2704295416571689,NASDAQ
2019-05-31,7453.149901999999,2236940000.0,-1.5139343123826254,NASDAQ
2019-06-03,7333.02002,2576920000.0,-1.6118001593898312,NASDAQ
2019-06-04,7527.120117,2369150000.0,2.6469325935373655,NASDAQ
2019-06-05,7575.47998,2115570000.0,0.6424749738054292,NASDAQ
2019-06-06,7615.549805,2070940000.0,0.528941071797262,NASDAQ
2019-06-07,7742.100098000001,2066020000.0,1.661735478598203,NASDAQ
2019-06-10,7823.169922,2049370000.0,1.0471296285738063,NASDAQ
2019-06-11,7822.569823999999,2114680000.0,-0.0076707780347851084,NASDAQ
2019-06-12,7792.720215,1952790000.0,-0.38158315836848145,NASDAQ
2019-06-13,7837.129883,1838930000.0,0.5698865963969402,NASDAQ
2019-06-14,7796.660156,1804340000.0,-0.5163845387810229,NASDAQ
2019-06-17,7845.02002,1935290000.0,0.620263844163893,NASDAQ
2019-06-18,7953.879883,2244920000.0,1.3876301490942433,NASDAQ
2019-06-19,7987.319823999999,2014080000.0,0.42042300728568627,NASDAQ
2019-06-20,8051.339844,2053530000.0,0.801520677907952,NASDAQ
2019-06-21,8031.709961,2894340000.0,-0.2438088986472131,NASDAQ
2019-06-24,8005.700195,2070370000.0,-0.3238384618754475,NASDAQ
2019-06-25,7884.720215,2127310000.0,-1.511173002400945,NASDAQ
2019-06-26,7909.970215,2104750000.0,0.32023964467329247,NASDAQ
2019-06-27,7967.759765999999,2023120000.0,0.7305912592491248,NASDAQ
2019-06-28,8006.240234000001,4078990000.0,0.4829521613365584,NASDAQ
2019-07-01,8091.160156,2208900000.0,1.0606716700726881,NASDAQ
2019-07-02,8109.089844,1946320000.0,0.22159600915456767,NASDAQ
2019-07-03,8170.22998,1548190000.0,0.7539703860259817,NASDAQ
2019-07-05,8161.790039,149410000.0,-0.10330114354993869,NASDAQ
2019-07-08,8098.379883,177320000.0,-0.776914815218277,NASDAQ
2019-07-09,8141.72998,1866770000.0,0.5352934491378969,NASDAQ
2019-07-10,8202.530273,2060510000.0,0.7467736359392241,NASDAQ
2019-07-11,8196.040039,1966970000.0,-0.07912477959837183,NASDAQ
2019-07-12,8244.139648,1824870000.0,0.5868640071439835,NASDAQ
2019-07-15,8258.19043,1783980000.0,0.170433575848139,NASDAQ
2019-07-16,8222.799805,1933960000.0,-0.4285518153157919,NASDAQ
2019-07-17,8185.209961,1846960000.0,-0.45714166575165915,NASDAQ
2019-07-18,8207.240234,2016310000.0,0.26914731698965966,NASDAQ
2019-07-19,8146.490234000001,1878730000.0,-0.740200094890997,NASDAQ
2019-07-22,8204.139648,1845770000.0,0.7076595238449501,NASDAQ
2019-07-23,8251.400391,1832220000.0,0.5760597092166808,NASDAQ
2019-07-24,8321.5,1947550000.0,0.8495480243142728,NASDAQ
2019-07-25,8238.540039,2023130000.0,-0.9969351799555382,NASDAQ
2019-07-26,8330.209961,1954350000.0,1.1126962006138053,NASDAQ
2019-07-29,8293.330078,1874780000.0,-0.4427245312262462,NASDAQ
2019-07-30,8273.610352,1884300000.0,-0.23777813995746744,NASDAQ
2019-07-31,8175.419922,2667060000.0,-1.1867906007474005,NASDAQ
2019-08-01,8111.120117,2792650000.0,-0.7865015572713241,NASDAQ
2019-08-02,8004.069823999999,2252550000.0,-1.3197966674865946,NASDAQ
2019-08-05,7726.040039,2636740000.0,-3.473605192277729,NASDAQ
2019-08-06,7833.27002,2201610000.0,1.387903511484767,NASDAQ
2019-08-07,7862.830078,2453230000.0,0.3773654926298553,NASDAQ
2019-08-08,8039.160156,2415670000.0,2.2425777519136103,NASDAQ
2019-08-09,7959.140137,2224330000.0,-0.9953778435459748,NASDAQ
2019-08-12,7863.410156,2056360000.0,-1.2027678788438023,NASDAQ
2019-08-13,8016.359863,2346980000.0,1.945081128488435,NASDAQ
2019-08-14,7773.939941,2522870000.0,-3.0240648641399415,NASDAQ
2019-08-15,7766.620117,2182590000.0,-0.09415848405767147,NASDAQ
2019-08-16,7895.990234000001,1995130000.0,1.6657196444670674,NASDAQ
2019-08-19,8002.810059,1934980000.0,1.3528363363474627,NASDAQ
2019-08-20,7948.560059,1747580000.0,-0.6778868872314492,NASDAQ
2019-08-21,8020.209961,1716370000.0,0.9014198982980837,NASDAQ
